 31  3  2850
   1      81.0      66.0        5006        1900       .30
   2      95.0     455.0   68  102    0   34       .23
   3     433.0     229.0   53  106    0   53       .32
   4     469.0      60.0   45   90    0   45       .33
   5     330.0     207.0   82  164    0   82       .23
   6     453.0     346.0   25   50    0   25       .18
   7     238.0      76.0  176  264    0   88       .29
   8     368.0     186.0  112  168    0   56       .42
   9       3.0     339.0  110  165    0   55       .42
  10     420.0     436.0   83  166    0   83       .24
  11     385.0     391.0  174  261    0   87       .43
  12      69.0     268.0   88  176    0   88       .18
  13     148.0     358.0  198  297    0   99       .22
  14     322.0      12.0  104  156    0   52       .24
  15     204.0     165.0  176  264    0   88       .31
  16     250.0     172.0   51  102    0   51       .22
  17     307.0     492.0  182  273    0   91       .38
  18     351.0     276.0  118  177    0   59       .13
  19     139.0     241.0   60  120    0   60       .43
  20     126.0     272.0  106  159    0   53       .37
  21      79.0     453.0  168  252    0   84       .17
  22     442.0     124.0   17   34    0   17       .45
  23     341.0     210.0   94  141    0   47       .46
  24     147.0     298.0  136  204    0   68       .22
  25     181.0      63.0  112  168    0   56       .28
  26     127.0      73.0  178  267    0   89       .21
  27     497.0     152.0  134  201    0   67       .47
  28     442.0     454.0   64  128    0   64       .32
  29     165.0     372.0   66   99    0   33       .16
  30      31.0      14.0   99  198    0   99       .10
  31     255.0      71.0   27   54    0   27       .14
