36  3  2433
   1      41.0     188.0        4144        1622       .30
   2     276.0     469.0   18   36    0   18       .20
   3      94.0     107.0  128  192    0   64       .19
   4     288.0     465.0  126  189    0   63       .24
   5     319.0      91.0   34   51    0   17       .22
   6       1.0     314.0   58  116    0   58       .40
   7     230.0     496.0  120  180    0   60       .45
   8     404.0     340.0   49   98    0   49       .16
   9      56.0     195.0   13   26    0   13       .17
  10       7.0     255.0  198  297    0   99       .26
  11     317.0     294.0   79  158    0   79       .24
  12     269.0     108.0   25   50    0   25       .41
  13     364.0     319.0   32   48    0   16       .20
  14      90.0     491.0   14   28    0   14       .25
  15     224.0      59.0  174  261    0   87       .16
  16       8.0     285.0   21   42    0   21       .18
  17     489.0      37.0  184  276    0   92       .44
  18     271.0     196.0   30   45    0   15       .22
  19     163.0     257.0   61  122    0   61       .23
  20     126.0     298.0   42   63    0   21       .37
  21      20.0     117.0   22   44    0   22       .38
  22     265.0     350.0   32   48    0   16       .29
  23     322.0     239.0   15   30    0   15       .32
  24     419.0      41.0   71  142    0   71       .19
  25     241.0       6.0   90  180    0   90       .44
  26     330.0     126.0   47   94    0   47       .13
  27     386.0     216.0   64   96    0   32       .37
  28     307.0     254.0   96  144    0   48       .16
  29     246.0     494.0   71  142    0   71       .36
  30     358.0     450.0  106  159    0   53       .12
  31     244.0     243.0  170  255    0   85       .27
  32      66.0     411.0  130  195    0   65       .30
  33      74.0     302.0   42   63    0   21       .30
  34     433.0     108.0   92  138    0   46       .46
  35      48.0     122.0   39   78    0   39       .28
  36     161.0     463.0   29   58    0   29       .15
