 16  3  1077
   1     249.0     454.0        1716         718       .30
   2     449.0     228.0   11   22    0   11       .20
   3     221.0     329.0   26   52    0   26       .19
   4      64.0      54.0  132  198    0   66       .24
   5     152.0     255.0  182  273    0   91       .22
   6     128.0     498.0   95  190    0   95       .40
   7     320.0     185.0   24   36    0   12       .45
   8     306.0     330.0   42   84    0   42       .16
   9     440.0     230.0   34   51    0   17       .17
  10     151.0     453.0   59  118    0   59       .26
  11     453.0     184.0   54   81    0   27       .24
  12      67.0     211.0   62  124    0   62       .41
  13      30.0      93.0  134  201    0   67       .20
  14     453.0      90.0   10   20    0   10       .25
  15     132.0     325.0   51  102    0   51       .16
  16     194.0     380.0   82  164    0   82       .18
