26  3  2349
   1     444.0      37.0        4027        1566       .30
   2     372.0     255.0  128  192    0   64       .33
   3     481.0     195.0   88  132    0   44       .41
   4     162.0     134.0   68  136    0   68       .47
   5     162.0     396.0  150  225    0   75       .36
   6     441.0     211.0   93  186    0   93       .48
   7     230.0     206.0   79  158    0   79       .24
   8      14.0     238.0   47   94    0   47       .48
   9     116.0     405.0  150  225    0   75       .49
  10     113.0     135.0   58  116    0   58       .39
  11     407.0     486.0   62   93    0   31       .17
  12     475.0     214.0   38   57    0   19       .49
  13     166.0     329.0  196  294    0   98       .32
  14     349.0     158.0   67  134    0   67       .39
  15     153.0     275.0   76  152    0   76       .37
  16     268.0     331.0   56  112    0   56       .29
  17     194.0     277.0   59  118    0   59       .32
  18     343.0     149.0  150  225    0   75       .25
  19      17.0     302.0   46   69    0   23       .17
  20     103.0      37.0  148  222    0   74       .24
  21     427.0     232.0   80  120    0   40       .45
  22     345.0     384.0   54  108    0   54       .24
  23     243.0     432.0  180  270    0   90       .28
  24     111.0     197.0  198  297    0   99       .31
  25      24.0     180.0   14   28    0   14       .22
  26     252.0     458.0  176  264    0   88       .24
